Batch_ID,SKU,Batch_Quantity,Batch_Received_Date,Expiry_Date
BATCH_05695,SKU_0079,132,2023-08-26 06:00:00,2024-06-15 06:00:00
BATCH_05696,SKU_0213,48,2023-08-26 07:00:00,2023-12-15 07:00:00
BATCH_05697,SKU_0369,275,2023-08-26 08:00:00,2024-03-10 08:00:00
BATCH_05698,SKU_0087,294,2023-08-26 09:00:00,2024-04-02 09:00:00
BATCH_05699,SKU_0228,164,2023-08-26 10:00:00,2023-10-25 10:00:00
BATCH_05700,SKU_0276,111,2023-08-26 11:00:00,2024-03-22 11:00:00
BATCH_05701,SKU_0265,224,2023-08-26 12:00:00,2024-01-16 12:00:00
BATCH_05702,SKU_0304,61,2023-08-26 13:00:00,2023-12-21 13:00:00
BATCH_05703,SKU_0382,221,2023-08-26 14:00:00,2024-07-10 14:00:00
BATCH_05704,SKU_0108,177,2023-08-26 15:00:00,2024-07-30 15:00:00
BATCH_05705,SKU_0217,167,2023-08-26 16:00:00,2024-08-07 16:00:00
BATCH_05706,SKU_0017,75,2023-08-26 17:00:00,2024-01-08 17:00:00
BATCH_05707,SKU_0392,277,2023-08-26 18:00:00,2024-06-11 18:00:00
BATCH_05708,SKU_0366,75,2023-08-26 19:00:00,2024-05-15 19:00:00
BATCH_05709,SKU_0031,118,2023-08-26 20:00:00,2024-04-03 20:00:00
BATCH_05710,SKU_0045,139,2023-08-26 21:00:00,2024-03-21 21:00:00
BATCH_05711,SKU_0359,158,2023-08-26 22:00:00,2024-05-25 22:00:00
BATCH_05712,SKU_0276,249,2023-08-26 23:00:00,2023-11-14 23:00:00
BATCH_05713,SKU_0234,122,2023-08-27 00:00:00,2023-10-24 00:00:00
BATCH_05714,SKU_0276,161,2023-08-27 01:00:00,2024-07-29 01:00:00
BATCH_05715,SKU_0047,207,2023-08-27 02:00:00,2023-12-22 02:00:00
BATCH_05716,SKU_0398,79,2023-08-27 03:00:00,2024-03-19 03:00:00
BATCH_05717,SKU_0381,195,2023-08-27 04:00:00,2024-02-20 04:00:00
BATCH_05718,SKU_0021,278,2023-08-27 05:00:00,2023-12-21 05:00:00
BATCH_05719,SKU_0277,236,2023-08-27 06:00:00,2023-10-15 06:00:00
BATCH_05720,SKU_0024,155,2023-08-27 07:00:00,2023-11-07 07:00:00
BATCH_05721,SKU_0202,134,2023-08-27 08:00:00,2024-01-07 08:00:00
BATCH_05722,SKU_0313,200,2023-08-27 09:00:00,2023-12-07 09:00:00
BATCH_05723,SKU_0214,73,2023-08-27 10:00:00,2024-05-16 10:00:00
BATCH_05724,SKU_0219,75,2023-08-27 11:00:00,2024-01-20 11:00:00
BATCH_05725,SKU_0040,230,2023-08-27 12:00:00,2024-03-26 12:00:00
BATCH_05726,SKU_0140,162,2023-08-27 13:00:00,2024-01-03 13:00:00
BATCH_05727,SKU_0200,12,2023-08-27 14:00:00,2023-11-07 14:00:00
BATCH_05728,SKU_0073,39,2023-08-27 15:00:00,2024-08-13 15:00:00
BATCH_05729,SKU_0023,165,2023-08-27 16:00:00,2023-10-05 16:00:00
BATCH_05730,SKU_0149,176,2023-08-27 17:00:00,2023-10-11 17:00:00
BATCH_05731,SKU_0067,272,2023-08-27 18:00:00,2024-01-23 18:00:00
BATCH_05732,SKU_0085,65,2023-08-27 19:00:00,2024-03-30 19:00:00
BATCH_05733,SKU_0008,210,2023-08-27 20:00:00,2024-07-05 20:00:00
BATCH_05734,SKU_0278,274,2023-08-27 21:00:00,2024-08-20 21:00:00
BATCH_05735,SKU_0254,200,2023-08-27 22:00:00,2024-03-18 22:00:00
BATCH_05736,SKU_0044,47,2023-08-27 23:00:00,2024-06-04 23:00:00
BATCH_05737,SKU_0135,214,2023-08-28 00:00:00,2023-10-16 00:00:00
BATCH_05738,SKU_0253,279,2023-08-28 01:00:00,2024-05-04 01:00:00
BATCH_05739,SKU_0163,97,2023-08-28 02:00:00,2024-08-02 02:00:00
BATCH_05740,SKU_0360,30,2023-08-28 03:00:00,2024-06-25 03:00:00
BATCH_05741,SKU_0046,44,2023-08-28 04:00:00,2024-07-07 04:00:00
BATCH_05742,SKU_0370,117,2023-08-28 05:00:00,2024-06-26 05:00:00
BATCH_05743,SKU_0044,26,2023-08-28 06:00:00,2023-11-12 06:00:00
BATCH_05744,SKU_0034,124,2023-08-28 07:00:00,2023-10-03 07:00:00
BATCH_05745,SKU_0203,26,2023-08-28 08:00:00,2024-05-10 08:00:00
BATCH_05746,SKU_0041,210,2023-08-28 09:00:00,2024-04-11 09:00:00
BATCH_05747,SKU_0222,136,2023-08-28 10:00:00,2024-03-25 10:00:00
BATCH_05748,SKU_0266,160,2023-08-28 11:00:00,2024-02-29 11:00:00
BATCH_05749,SKU_0320,103,2023-08-28 12:00:00,2023-11-19 12:00:00
BATCH_05750,SKU_0284,276,2023-08-28 13:00:00,2024-03-29 13:00:00
BATCH_05751,SKU_0020,128,2023-08-28 14:00:00,2023-12-01 14:00:00
BATCH_05752,SKU_0092,106,2023-08-28 15:00:00,2023-10-19 15:00:00
BATCH_05753,SKU_0196,137,2023-08-28 16:00:00,2024-07-19 16:00:00
BATCH_05754,SKU_0190,144,2023-08-28 17:00:00,2024-04-23 17:00:00
BATCH_05755,SKU_0372,16,2023-08-28 18:00:00,2024-05-11 18:00:00
BATCH_05756,SKU_0366,73,2023-08-28 19:00:00,2024-08-20 19:00:00
BATCH_05757,SKU_0229,214,2023-08-28 20:00:00,2023-10-09 20:00:00
BATCH_05758,SKU_0200,291,2023-08-28 21:00:00,2024-02-26 21:00:00
BATCH_05759,SKU_0351,149,2023-08-28 22:00:00,2024-05-14 22:00:00
BATCH_05760,SKU_0165,238,2023-08-28 23:00:00,2024-07-09 23:00:00
BATCH_05761,SKU_0356,36,2023-08-29 00:00:00,2024-03-31 00:00:00
BATCH_05762,SKU_0152,113,2023-08-29 01:00:00,2023-12-30 01:00:00
BATCH_05763,SKU_0101,216,2023-08-29 02:00:00,2024-07-18 02:00:00
BATCH_05764,SKU_0237,50,2023-08-29 03:00:00,2024-03-15 03:00:00
BATCH_05765,SKU_0072,93,2023-08-29 04:00:00,2024-08-16 04:00:00
BATCH_05766,SKU_0145,118,2023-08-29 05:00:00,2023-10-22 05:00:00
BATCH_05767,SKU_0113,77,2023-08-29 06:00:00,2024-04-06 06:00:00
BATCH_05768,SKU_0029,283,2023-08-29 07:00:00,2024-06-26 07:00:00
BATCH_05769,SKU_0055,143,2023-08-29 08:00:00,2024-03-13 08:00:00
BATCH_05770,SKU_0171,159,2023-08-29 09:00:00,2023-12-10 09:00:00
BATCH_05771,SKU_0023,181,2023-08-29 10:00:00,2024-03-22 10:00:00
BATCH_05772,SKU_0327,298,2023-08-29 11:00:00,2023-11-04 11:00:00
BATCH_05773,SKU_0396,272,2023-08-29 12:00:00,2024-06-27 12:00:00
BATCH_05774,SKU_0350,268,2023-08-29 13:00:00,2023-10-16 13:00:00
BATCH_05775,SKU_0218,99,2023-08-29 14:00:00,2023-11-12 14:00:00
BATCH_05776,SKU_0242,17,2023-08-29 15:00:00,2024-04-05 15:00:00
BATCH_05777,SKU_0086,110,2023-08-29 16:00:00,2024-03-26 16:00:00
BATCH_05778,SKU_0198,204,2023-08-29 17:00:00,2024-05-01 17:00:00
BATCH_05779,SKU_0336,29,2023-08-29 18:00:00,2024-02-15 18:00:00
BATCH_05780,SKU_0175,204,2023-08-29 19:00:00,2023-11-06 19:00:00
BATCH_05781,SKU_0290,231,2023-08-29 20:00:00,2024-04-02 20:00:00
BATCH_05782,SKU_0062,199,2023-08-29 21:00:00,2024-03-15 21:00:00
BATCH_05783,SKU_0315,19,2023-08-29 22:00:00,2024-07-11 22:00:00
BATCH_05784,SKU_0339,64,2023-08-29 23:00:00,2024-06-12 23:00:00
BATCH_05785,SKU_0107,282,2023-08-30 00:00:00,2024-03-13 00:00:00
BATCH_05786,SKU_0170,254,2023-08-30 01:00:00,2023-11-17 01:00:00
BATCH_05787,SKU_0069,101,2023-08-30 02:00:00,2024-04-20 02:00:00
BATCH_05788,SKU_0056,252,2023-08-30 03:00:00,2023-12-20 03:00:00
BATCH_05789,SKU_0129,189,2023-08-30 04:00:00,2024-02-24 04:00:00
BATCH_05790,SKU_0393,261,2023-08-30 05:00:00,2024-04-14 05:00:00
BATCH_05791,SKU_0119,115,2023-08-30 06:00:00,2024-08-27 06:00:00
BATCH_05792,SKU_0170,14,2023-08-30 07:00:00,2024-01-31 07:00:00
BATCH_05793,SKU_0356,12,2023-08-30 08:00:00,2024-05-16 08:00:00
BATCH_05794,SKU_0191,151,2023-08-30 09:00:00,2024-05-02 09:00:00
BATCH_05795,SKU_0099,63,2023-08-30 10:00:00,2024-03-08 10:00:00
BATCH_05796,SKU_0217,291,2023-08-30 11:00:00,2023-12-27 11:00:00
BATCH_05797,SKU_0341,289,2023-08-30 12:00:00,2023-12-04 12:00:00
BATCH_05798,SKU_0242,83,2023-08-30 13:00:00,2023-12-14 13:00:00
BATCH_05799,SKU_0055,266,2023-08-30 14:00:00,2023-10-14 14:00:00
BATCH_05800,SKU_0118,231,2023-08-30 15:00:00,2023-11-11 15:00:00
BATCH_05801,SKU_0266,51,2023-08-30 16:00:00,2024-01-10 16:00:00
BATCH_05802,SKU_0378,13,2023-08-30 17:00:00,2023-12-29 17:00:00
BATCH_05803,SKU_0351,96,2023-08-30 18:00:00,2024-08-26 18:00:00
BATCH_05804,SKU_0274,139,2023-08-30 19:00:00,2024-03-29 19:00:00
BATCH_05805,SKU_0228,145,2023-08-30 20:00:00,2023-12-11 20:00:00
BATCH_05806,SKU_0227,121,2023-08-30 21:00:00,2023-11-14 21:00:00
BATCH_05807,SKU_0394,21,2023-08-30 22:00:00,2023-10-11 22:00:00
BATCH_05808,SKU_0365,121,2023-08-30 23:00:00,2024-03-06 23:00:00
BATCH_05809,SKU_0176,94,2023-08-31 00:00:00,2023-11-09 00:00:00
BATCH_05810,SKU_0231,61,2023-08-31 01:00:00,2023-12-09 01:00:00
BATCH_05811,SKU_0249,56,2023-08-31 02:00:00,2024-04-15 02:00:00
BATCH_05812,SKU_0310,140,2023-08-31 03:00:00,2023-11-03 03:00:00
BATCH_05813,SKU_0232,245,2023-08-31 04:00:00,2024-01-05 04:00:00
BATCH_05814,SKU_0177,245,2023-08-31 05:00:00,2024-01-24 05:00:00
BATCH_05815,SKU_0121,63,2023-08-31 06:00:00,2024-07-27 06:00:00
BATCH_05816,SKU_0073,101,2023-08-31 07:00:00,2024-08-26 07:00:00
BATCH_05817,SKU_0093,17,2023-08-31 08:00:00,2024-03-10 08:00:00
BATCH_05818,SKU_0328,215,2023-08-31 09:00:00,2023-12-28 09:00:00
BATCH_05819,SKU_0400,281,2023-08-31 10:00:00,2024-05-27 10:00:00
BATCH_05820,SKU_0271,261,2023-08-31 11:00:00,2024-01-14 11:00:00
BATCH_05821,SKU_0262,251,2023-08-31 12:00:00,2024-06-25 12:00:00
BATCH_05822,SKU_0226,275,2023-08-31 13:00:00,2024-01-06 13:00:00
BATCH_05823,SKU_0339,224,2023-08-31 14:00:00,2023-11-13 14:00:00
BATCH_05824,SKU_0311,283,2023-08-31 15:00:00,2024-05-16 15:00:00
BATCH_05825,SKU_0395,82,2023-08-31 16:00:00,2024-07-23 16:00:00
BATCH_05826,SKU_0006,143,2023-08-31 17:00:00,2023-11-05 17:00:00
BATCH_05827,SKU_0174,172,2023-08-31 18:00:00,2024-01-27 18:00:00
BATCH_05828,SKU_0280,55,2023-08-31 19:00:00,2024-06-03 19:00:00
BATCH_05829,SKU_0026,273,2023-08-31 20:00:00,2024-06-10 20:00:00
BATCH_05830,SKU_0282,293,2023-08-31 21:00:00,2023-11-29 21:00:00
BATCH_05831,SKU_0071,299,2023-08-31 22:00:00,2024-07-24 22:00:00
BATCH_05832,SKU_0395,90,2023-08-31 23:00:00,2024-08-22 23:00:00
BATCH_05833,SKU_0374,18,2023-09-01 00:00:00,2024-03-30 00:00:00
BATCH_05834,SKU_0289,37,2023-09-01 01:00:00,2023-11-20 01:00:00
BATCH_05835,SKU_0109,96,2023-09-01 02:00:00,2023-11-08 02:00:00
BATCH_05836,SKU_0395,62,2023-09-01 03:00:00,2023-10-01 03:00:00
BATCH_05837,SKU_0217,33,2023-09-01 04:00:00,2023-11-08 04:00:00
BATCH_05838,SKU_0205,43,2023-09-01 05:00:00,2024-06-17 05:00:00
BATCH_05839,SKU_0133,24,2023-09-01 06:00:00,2024-08-23 06:00:00
BATCH_05840,SKU_0324,243,2023-09-01 07:00:00,2024-07-15 07:00:00
BATCH_05841,SKU_0177,184,2023-09-01 08:00:00,2024-05-28 08:00:00
BATCH_05842,SKU_0003,32,2023-09-01 09:00:00,2024-01-07 09:00:00
BATCH_05843,SKU_0346,118,2023-09-01 10:00:00,2023-10-23 10:00:00
BATCH_05844,SKU_0288,27,2023-09-01 11:00:00,2023-12-18 11:00:00
BATCH_05845,SKU_0140,114,2023-09-01 12:00:00,2024-07-12 12:00:00
BATCH_05846,SKU_0103,296,2023-09-01 13:00:00,2023-12-21 13:00:00
BATCH_05847,SKU_0246,145,2023-09-01 14:00:00,2024-03-17 14:00:00
BATCH_05848,SKU_0057,84,2023-09-01 15:00:00,2023-11-11 15:00:00
BATCH_05849,SKU_0097,67,2023-09-01 16:00:00,2023-11-22 16:00:00
BATCH_05850,SKU_0288,288,2023-09-01 17:00:00,2024-03-15 17:00:00
BATCH_05851,SKU_0049,47,2023-09-01 18:00:00,2024-06-10 18:00:00
BATCH_05852,SKU_0246,245,2023-09-01 19:00:00,2024-01-12 19:00:00
BATCH_05853,SKU_0298,141,2023-09-01 20:00:00,2023-11-29 20:00:00
BATCH_05854,SKU_0110,45,2023-09-01 21:00:00,2024-03-22 21:00:00
BATCH_05855,SKU_0069,204,2023-09-01 22:00:00,2024-08-21 22:00:00
BATCH_05856,SKU_0232,60,2023-09-01 23:00:00,2023-11-08 23:00:00
BATCH_05857,SKU_0091,131,2023-09-02 00:00:00,2024-02-21 00:00:00
BATCH_05858,SKU_0393,26,2023-09-02 01:00:00,2024-06-29 01:00:00
BATCH_05859,SKU_0293,59,2023-09-02 02:00:00,2023-11-14 02:00:00
BATCH_05860,SKU_0140,163,2023-09-02 03:00:00,2023-10-21 03:00:00
BATCH_05861,SKU_0040,181,2023-09-02 04:00:00,2024-06-26 04:00:00
BATCH_05862,SKU_0031,177,2023-09-02 05:00:00,2024-01-24 05:00:00
BATCH_05863,SKU_0331,194,2023-09-02 06:00:00,2024-02-14 06:00:00
BATCH_05864,SKU_0198,168,2023-09-02 07:00:00,2024-02-24 07:00:00
BATCH_05865,SKU_0254,68,2023-09-02 08:00:00,2024-03-11 08:00:00
BATCH_05866,SKU_0115,291,2023-09-02 09:00:00,2024-05-12 09:00:00
BATCH_05867,SKU_0168,163,2023-09-02 10:00:00,2024-07-25 10:00:00
BATCH_05868,SKU_0003,216,2023-09-02 11:00:00,2024-02-23 11:00:00
BATCH_05869,SKU_0216,125,2023-09-02 12:00:00,2024-01-15 12:00:00
BATCH_05870,SKU_0176,218,2023-09-02 13:00:00,2024-01-30 13:00:00
BATCH_05871,SKU_0040,31,2023-09-02 14:00:00,2024-07-27 14:00:00
BATCH_05872,SKU_0345,61,2023-09-02 15:00:00,2024-03-16 15:00:00
BATCH_05873,SKU_0005,93,2023-09-02 16:00:00,2024-03-05 16:00:00
BATCH_05874,SKU_0051,202,2023-09-02 17:00:00,2024-02-09 17:00:00
BATCH_05875,SKU_0078,97,2023-09-02 18:00:00,2024-08-30 18:00:00
BATCH_05876,SKU_0208,162,2023-09-02 19:00:00,2023-12-22 19:00:00
BATCH_05877,SKU_0290,134,2023-09-02 20:00:00,2024-07-03 20:00:00
BATCH_05878,SKU_0128,62,2023-09-02 21:00:00,2024-05-30 21:00:00
BATCH_05879,SKU_0355,37,2023-09-02 22:00:00,2024-01-04 22:00:00
BATCH_05880,SKU_0395,40,2023-09-02 23:00:00,2024-05-23 23:00:00
BATCH_05881,SKU_0113,22,2023-09-03 00:00:00,2023-11-02 00:00:00
BATCH_05882,SKU_0084,203,2023-09-03 01:00:00,2024-06-12 01:00:00
BATCH_05883,SKU_0003,15,2023-09-03 02:00:00,2024-06-10 02:00:00
BATCH_05884,SKU_0198,238,2023-09-03 03:00:00,2024-03-05 03:00:00
BATCH_05885,SKU_0303,11,2023-09-03 04:00:00,2024-06-28 04:00:00
BATCH_05886,SKU_0135,149,2023-09-03 05:00:00,2024-05-15 05:00:00
BATCH_05887,SKU_0053,130,2023-09-03 06:00:00,2023-10-19 06:00:00
BATCH_05888,SKU_0109,284,2023-09-03 07:00:00,2024-07-20 07:00:00
BATCH_05889,SKU_0123,295,2023-09-03 08:00:00,2024-05-23 08:00:00
BATCH_05890,SKU_0363,46,2023-09-03 09:00:00,2024-05-31 09:00:00
BATCH_05891,SKU_0125,86,2023-09-03 10:00:00,2024-07-27 10:00:00
BATCH_05892,SKU_0269,50,2023-09-03 11:00:00,2024-07-12 11:00:00
BATCH_05893,SKU_0361,46,2023-09-03 12:00:00,2023-11-02 12:00:00
BATCH_05894,SKU_0216,65,2023-09-03 13:00:00,2024-03-07 13:00:00
BATCH_05895,SKU_0299,77,2023-09-03 14:00:00,2024-09-01 14:00:00
BATCH_05896,SKU_0133,89,2023-09-03 15:00:00,2024-01-03 15:00:00
BATCH_05897,SKU_0395,260,2023-09-03 16:00:00,2023-10-20 16:00:00
BATCH_05898,SKU_0286,100,2023-09-03 17:00:00,2024-02-29 17:00:00
BATCH_05899,SKU_0158,289,2023-09-03 18:00:00,2024-01-02 18:00:00
BATCH_05900,SKU_0358,149,2023-09-03 19:00:00,2024-01-21 19:00:00
BATCH_05901,SKU_0112,105,2023-09-03 20:00:00,2023-10-19 20:00:00
BATCH_05902,SKU_0183,20,2023-09-03 21:00:00,2024-07-14 21:00:00
BATCH_05903,SKU_0095,68,2023-09-03 22:00:00,2024-01-18 22:00:00
BATCH_05904,SKU_0227,221,2023-09-03 23:00:00,2024-06-25 23:00:00
BATCH_05905,SKU_0089,215,2023-09-04 00:00:00,2024-05-21 00:00:00
BATCH_05906,SKU_0354,132,2023-09-04 01:00:00,2024-07-05 01:00:00
BATCH_05907,SKU_0224,106,2023-09-04 02:00:00,2024-07-02 02:00:00
BATCH_05908,SKU_0344,135,2023-09-04 03:00:00,2024-01-07 03:00:00
BATCH_05909,SKU_0186,141,2023-09-04 04:00:00,2024-05-29 04:00:00
BATCH_05910,SKU_0328,143,2023-09-04 05:00:00,2024-01-20 05:00:00
BATCH_05911,SKU_0293,130,2023-09-04 06:00:00,2023-12-12 06:00:00
BATCH_05912,SKU_0247,146,2023-09-04 07:00:00,2023-11-27 07:00:00
BATCH_05913,SKU_0013,171,2023-09-04 08:00:00,2024-01-27 08:00:00
BATCH_05914,SKU_0268,186,2023-09-04 09:00:00,2023-11-13 09:00:00
BATCH_05915,SKU_0008,285,2023-09-04 10:00:00,2024-02-17 10:00:00
BATCH_05916,SKU_0171,209,2023-09-04 11:00:00,2024-08-04 11:00:00
BATCH_05917,SKU_0306,135,2023-09-04 12:00:00,2024-05-30 12:00:00
BATCH_05918,SKU_0128,161,2023-09-04 13:00:00,2024-05-13 13:00:00
BATCH_05919,SKU_0176,34,2023-09-04 14:00:00,2023-12-11 14:00:00
BATCH_05920,SKU_0149,126,2023-09-04 15:00:00,2024-06-24 15:00:00
BATCH_05921,SKU_0399,292,2023-09-04 16:00:00,2023-12-24 16:00:00
BATCH_05922,SKU_0091,150,2023-09-04 17:00:00,2024-07-26 17:00:00
BATCH_05923,SKU_0379,149,2023-09-04 18:00:00,2023-11-19 18:00:00
BATCH_05924,SKU_0140,61,2023-09-04 19:00:00,2023-11-08 19:00:00
BATCH_05925,SKU_0381,162,2023-09-04 20:00:00,2024-05-28 20:00:00
BATCH_05926,SKU_0384,134,2023-09-04 21:00:00,2023-11-04 21:00:00
BATCH_05927,SKU_0309,219,2023-09-04 22:00:00,2024-04-22 22:00:00
BATCH_05928,SKU_0121,151,2023-09-04 23:00:00,2024-01-16 23:00:00
BATCH_05929,SKU_0307,81,2023-09-05 00:00:00,2024-02-10 00:00:00
BATCH_05930,SKU_0347,178,2023-09-05 01:00:00,2024-06-04 01:00:00
BATCH_05931,SKU_0039,234,2023-09-05 02:00:00,2024-02-17 02:00:00
BATCH_05932,SKU_0146,195,2023-09-05 03:00:00,2024-01-28 03:00:00
BATCH_05933,SKU_0294,167,2023-09-05 04:00:00,2024-03-23 04:00:00
BATCH_05934,SKU_0080,117,2023-09-05 05:00:00,2024-04-15 05:00:00
BATCH_05935,SKU_0101,55,2023-09-05 06:00:00,2024-05-22 06:00:00
BATCH_05936,SKU_0132,24,2023-09-05 07:00:00,2024-02-24 07:00:00
BATCH_05937,SKU_0252,226,2023-09-05 08:00:00,2023-10-17 08:00:00
BATCH_05938,SKU_0180,120,2023-09-05 09:00:00,2023-10-30 09:00:00
BATCH_05939,SKU_0079,89,2023-09-05 10:00:00,2024-06-19 10:00:00
BATCH_05940,SKU_0208,93,2023-09-05 11:00:00,2024-04-21 11:00:00
BATCH_05941,SKU_0318,40,2023-09-05 12:00:00,2024-02-17 12:00:00
BATCH_05942,SKU_0111,29,2023-09-05 13:00:00,2024-02-12 13:00:00
BATCH_05943,SKU_0216,142,2023-09-05 14:00:00,2024-06-19 14:00:00
BATCH_05944,SKU_0392,296,2023-09-05 15:00:00,2024-05-23 15:00:00
BATCH_05945,SKU_0217,62,2023-09-05 16:00:00,2024-04-29 16:00:00
BATCH_05946,SKU_0179,36,2023-09-05 17:00:00,2023-10-13 17:00:00
BATCH_05947,SKU_0303,296,2023-09-05 18:00:00,2024-04-02 18:00:00
BATCH_05948,SKU_0164,71,2023-09-05 19:00:00,2023-12-21 19:00:00
BATCH_05949,SKU_0210,247,2023-09-05 20:00:00,2024-06-02 20:00:00
BATCH_05950,SKU_0362,43,2023-09-05 21:00:00,2023-10-31 21:00:00
BATCH_05951,SKU_0206,78,2023-09-05 22:00:00,2023-11-12 22:00:00
BATCH_05952,SKU_0143,203,2023-09-05 23:00:00,2023-11-02 23:00:00
BATCH_05953,SKU_0011,153,2023-09-06 00:00:00,2023-12-13 00:00:00
BATCH_05954,SKU_0098,167,2023-09-06 01:00:00,2024-07-31 01:00:00
BATCH_05955,SKU_0013,171,2023-09-06 02:00:00,2024-01-10 02:00:00
BATCH_05956,SKU_0137,244,2023-09-06 03:00:00,2024-04-02 03:00:00
BATCH_05957,SKU_0322,121,2023-09-06 04:00:00,2024-01-27 04:00:00
BATCH_05958,SKU_0162,211,2023-09-06 05:00:00,2024-03-17 05:00:00
BATCH_05959,SKU_0158,17,2023-09-06 06:00:00,2023-11-17 06:00:00
BATCH_05960,SKU_0113,139,2023-09-06 07:00:00,2024-05-10 07:00:00
BATCH_05961,SKU_0080,193,2023-09-06 08:00:00,2024-03-03 08:00:00
BATCH_05962,SKU_0102,129,2023-09-06 09:00:00,2024-03-11 09:00:00
BATCH_05963,SKU_0140,38,2023-09-06 10:00:00,2024-07-03 10:00:00
BATCH_05964,SKU_0104,96,2023-09-06 11:00:00,2024-05-17 11:00:00
BATCH_05965,SKU_0249,149,2023-09-06 12:00:00,2023-11-08 12:00:00
BATCH_05966,SKU_0060,277,2023-09-06 13:00:00,2023-11-15 13:00:00
BATCH_05967,SKU_0076,47,2023-09-06 14:00:00,2024-07-06 14:00:00
BATCH_05968,SKU_0126,259,2023-09-06 15:00:00,2024-01-12 15:00:00
BATCH_05969,SKU_0032,157,2023-09-06 16:00:00,2023-12-10 16:00:00
BATCH_05970,SKU_0058,199,2023-09-06 17:00:00,2024-08-06 17:00:00
BATCH_05971,SKU_0315,48,2023-09-06 18:00:00,2024-08-12 18:00:00
BATCH_05972,SKU_0105,99,2023-09-06 19:00:00,2024-04-05 19:00:00
BATCH_05973,SKU_0205,144,2023-09-06 20:00:00,2024-03-24 20:00:00
BATCH_05974,SKU_0375,149,2023-09-06 21:00:00,2024-09-02 21:00:00
BATCH_05975,SKU_0092,30,2023-09-06 22:00:00,2024-08-05 22:00:00
BATCH_05976,SKU_0386,268,2023-09-06 23:00:00,2024-04-18 23:00:00
BATCH_05977,SKU_0073,163,2023-09-07 00:00:00,2023-12-22 00:00:00
BATCH_05978,SKU_0182,293,2023-09-07 01:00:00,2023-10-11 01:00:00
BATCH_05979,SKU_0146,106,2023-09-07 02:00:00,2024-07-31 02:00:00
BATCH_05980,SKU_0186,87,2023-09-07 03:00:00,2024-04-14 03:00:00
BATCH_05981,SKU_0218,163,2023-09-07 04:00:00,2024-05-17 04:00:00
BATCH_05982,SKU_0172,298,2023-09-07 05:00:00,2024-03-20 05:00:00
BATCH_05983,SKU_0382,227,2023-09-07 06:00:00,2024-06-28 06:00:00
BATCH_05984,SKU_0112,195,2023-09-07 07:00:00,2023-10-16 07:00:00
BATCH_05985,SKU_0079,259,2023-09-07 08:00:00,2024-02-18 08:00:00
BATCH_05986,SKU_0110,125,2023-09-07 09:00:00,2024-03-24 09:00:00
BATCH_05987,SKU_0091,66,2023-09-07 10:00:00,2024-02-04 10:00:00
BATCH_05988,SKU_0035,276,2023-09-07 11:00:00,2024-03-17 11:00:00
BATCH_05989,SKU_0088,278,2023-09-07 12:00:00,2024-06-20 12:00:00
BATCH_05990,SKU_0142,17,2023-09-07 13:00:00,2024-06-14 13:00:00
BATCH_05991,SKU_0265,96,2023-09-07 14:00:00,2024-05-26 14:00:00
BATCH_05992,SKU_0209,280,2023-09-07 15:00:00,2024-04-29 15:00:00
BATCH_05993,SKU_0342,85,2023-09-07 16:00:00,2023-10-15 16:00:00
BATCH_05994,SKU_0065,285,2023-09-07 17:00:00,2023-10-25 17:00:00
BATCH_05995,SKU_0166,162,2023-09-07 18:00:00,2024-02-28 18:00:00
BATCH_05996,SKU_0223,124,2023-09-07 19:00:00,2024-07-13 19:00:00
BATCH_05997,SKU_0093,183,2023-09-07 20:00:00,2024-08-09 20:00:00
BATCH_05998,SKU_0240,250,2023-09-07 21:00:00,2024-07-22 21:00:00
BATCH_05999,SKU_0308,269,2023-09-07 22:00:00,2024-02-13 22:00:00
BATCH_06000,SKU_0121,129,2023-09-07 23:00:00,2024-04-06 23:00:00
BATCH_06001,SKU_0193,99,2023-09-08 00:00:00,2024-05-20 00:00:00
BATCH_06002,SKU_0164,229,2023-09-08 01:00:00,2024-05-24 01:00:00
BATCH_06003,SKU_0061,276,2023-09-08 02:00:00,2023-11-01 02:00:00
BATCH_06004,SKU_0057,39,2023-09-08 03:00:00,2024-01-03 03:00:00
BATCH_06005,SKU_0313,256,2023-09-08 04:00:00,2024-03-16 04:00:00
BATCH_06006,SKU_0192,50,2023-09-08 05:00:00,2024-01-24 05:00:00
BATCH_06007,SKU_0254,196,2023-09-08 06:00:00,2023-10-13 06:00:00
BATCH_06008,SKU_0182,141,2023-09-08 07:00:00,2023-11-29 07:00:00
BATCH_06009,SKU_0264,115,2023-09-08 08:00:00,2023-11-15 08:00:00
BATCH_06010,SKU_0074,215,2023-09-08 09:00:00,2024-03-12 09:00:00
BATCH_06011,SKU_0357,260,2023-09-08 10:00:00,2024-06-13 10:00:00
BATCH_06012,SKU_0204,13,2023-09-08 11:00:00,2023-12-20 11:00:00
BATCH_06013,SKU_0088,65,2023-09-08 12:00:00,2024-06-24 12:00:00
BATCH_06014,SKU_0351,51,2023-09-08 13:00:00,2024-02-29 13:00:00
BATCH_06015,SKU_0074,275,2023-09-08 14:00:00,2023-12-18 14:00:00
BATCH_06016,SKU_0321,126,2023-09-08 15:00:00,2024-07-12 15:00:00
BATCH_06017,SKU_0075,70,2023-09-08 16:00:00,2024-04-14 16:00:00
BATCH_06018,SKU_0367,173,2023-09-08 17:00:00,2024-01-01 17:00:00
